FlowerID,Inflorescence,OccNum_All,OccNum_Beetles,OccNum_Flies,OccNum_Bees,OccNum_Wasps,OccNum_Butterflies,OccNum_Moths
F10556,D,0.093978102,0.044642857,0.04743833,0.081967213,0.006666667,0.184275184,0.070548712
F10558,I,0.067518248,0.008928571,0.054079696,0.06557377,0.006666667,0.099099099,0.062709966
F10559,D,0.278740876,0.383928571,0.255218216,0.393442623,0.28,0.376740377,0.215005599
F10560,D,0.104698905,0.053571429,0.071157495,0.098360656,0.006666667,0.194103194,0.075027996
F10563,D,0.039461679,0,0.025616698,0.06557377,0.006666667,0.066339066,0.033594625
F10564,D,0.062271898,0.008928571,0.080645161,0.06557377,0,0.104832105,0.030795073
F10565,D,0.207344891,0.160714286,0.20113852,0.295081967,0.046666667,0.298935299,0.16181411
F10566,D,0.046304745,0.008928571,0.013282732,0.098360656,0.006666667,0.10974611,0.026315789
F10567,D,0.099452555,0.044642857,0.068311195,0.098360656,0.006666667,0.18018018,0.073908175
F10569,D,0.187271898,0.160714286,0.138519924,0.229508197,0.106666667,0.294021294,0.150055991
F10570,D,0.176551095,0.071428571,0.193548387,0.196721311,0.106666667,0.265356265,0.117581187
F10571,D,0.003877737,0,0.0028463,0,0,0.008190008,0.002239642
F10572,D,0.242472628,0.1875,0.137571157,0.31147541,0.18,0.318591319,0.258678611
F10573,D,0.090100365,0,0.084440228,0.131147541,0,0.140868141,0.070548712
F10574,D,0.167883212,0.0625,0.225806452,0.163934426,0.08,0.200655201,0.125419933
F10576,D,0.23334854,0.098214286,0.193548387,0.360655738,0.166666667,0.33988534,0.193729003
F10580,I,0.067290146,0.035714286,0.032258065,0.180327869,0.026666667,0.12039312,0.053191489
F10581,D,0.02395073,0,0.0028463,0.032786885,0,0.047502048,0.023516237
F10584,I,0.200729927,0.053571429,0.169829222,0.196721311,0.06,0.275184275,0.18924972
F10585,I,0.170392336,0.044642857,0.141366224,0.163934426,0.033333333,0.230958231,0.165733483
F10587,D,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10588,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10591,I,0.077326642,0,0.0028463,0.032786885,0,0.162162162,0.076147816
F10592,I,0.094434307,0.008928571,0.040796964,0.081967213,0,0.163800164,0.092385218
F10600,I,0.003421533,0,0.011385199,0,0,0.001638002,0.00055991
F10601,I,0.054744526,0.017857143,0.038899431,0.114754098,0.02,0.111384111,0.028555431
F10602,D,0.086222628,0.044642857,0.045540797,0.196721311,0.033333333,0.186732187,0.044792833
F10603,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10604,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10607,I,0.100593066,0.026785714,0.098671727,0.147540984,0.033333333,0.16953317,0.063269877
F10610,D,0.175638686,0.053571429,0.167931689,0.278688525,0.066666667,0.287469287,0.117021277
F10611,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10612,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10613,I,0.124087591,0.035714286,0.118595825,0.147540984,0.033333333,0.173628174,0.105823068
F10615,D,0.007755474,0,0,0.032786885,0,0.022932023,0.002239642
F10616,I,0.000912409,0,0,0,0,0.003276003,0
F10617,I,0.019616788,0,0.019924099,0.032786885,0,0.044226044,0.005039194
F10619,I,0.03649635,0,0.028462998,0.06557377,0,0.064701065,0.026315789
F10620,D,0.041514599,0.008928571,0.020872865,0.06557377,0.006666667,0.076167076,0.034154535
F10621,D,0.047217153,0.017857143,0.035104364,0.114754098,0.02,0.095823096,0.022956327
F10623,D,0.017107664,0,0.016129032,0.032786885,0,0.03030303,0.010638298
F10625,I,0.032846715,0.017857143,0.018975332,0.098360656,0.02,0.074529075,0.012318029
F10626,I,0.032846715,0.017857143,0.018975332,0.098360656,0.02,0.074529075,0.012318029
F10631,D,0.000912409,0,0,0,0,0.003276003,0
F10632,D,0.018476277,0,0.000948767,0.016393443,0,0.036036036,0.019596865
F10633,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10638,I,0.004790146,0,0.000948767,0,0.006666667,0.013923014,0.001119821
F10639,I,0.001824818,0,0.000948767,0.016393443,0,0.004095004,0.00055991
F10640,I,0.008211679,0.026785714,0.001897533,0.016393443,0.006666667,0.012285012,0.007838746
F10645,D,0.032390511,0.017857143,0.018975332,0.114754098,0.02,0.07043407,0.01343785
F10651,D,0.04584854,0,0.031309298,0.032786885,0,0.077805078,0.039753639
F10652,I,0.013458029,0.017857143,0.004743833,0.016393443,0.013333333,0.027846028,0.008398656
F10654,D,0.289233577,0.116071429,0.240986717,0.327868852,0.186666667,0.470925471,0.211646137
F10655,I,0.059078467,0.008928571,0.033206831,0.131147541,0.013333333,0.148239148,0.017917133
F10656,I,0.010492701,0.035714286,0.003795066,0.016393443,0.006666667,0.018018018,0.007838746
F10657,I,0.144160584,0.026785714,0.124288425,0.163934426,0.053333333,0.240786241,0.104143337
F10659,I,0.237910584,0.0625,0.226755218,0.31147541,0.113333333,0.333333333,0.198208287
F10660,I,0.140739051,0.017857143,0.108159393,0.147540984,0.02,0.228501229,0.117581187
F10661,I,0.132755474,0.026785714,0.063567362,0.147540984,0.02,0.246519247,0.111422172
F10662,I,0.062043796,0,0.037950664,0.049180328,0.006666667,0.128583129,0.039753639
F10664,I,0.354470803,0.419642857,0.325426945,0.524590164,0.186666667,0.506961507,0.271556551
F10665,I,0.224680657,0.080357143,0.154648956,0.229508197,0.06,0.391482391,0.174692049
F10666,D,0.076642336,0.017857143,0.060721063,0.098360656,0.02,0.174447174,0.0268757
F10667,I,0.070483577,0.035714286,0.129032258,0.06557377,0.046666667,0.074529075,0.037513998
F10668,I,0.371578467,0.258928571,0.285578748,0.37704918,0.253333333,0.466011466,0.374580067
F10669,I,0.093065693,0.026785714,0.064516129,0.180327869,0.026666667,0.171990172,0.062709966
F10670,I,0.329607664,0.258928571,0.253320683,0.475409836,0.126666667,0.411138411,0.335386338
F10671,I,0.364507299,0.133928571,0.177419355,0.213114754,0.073333333,0.448812449,0.461366181
F10672,I,0.077554745,0.008928571,0.019924099,0.06557377,0,0.14004914,0.080067189
F10673,D,0.124315693,0.026785714,0.066413662,0.098360656,0.006666667,0.251433251,0.088465845
F10674,I,0.085766423,0.008928571,0.019924099,0.06557377,0,0.153153153,0.091265398
F10675,I,0.154881387,0.053571429,0.087286528,0.229508197,0.046666667,0.348075348,0.075587906
F10676,D,0.062956204,0.008928571,0.037950664,0.049180328,0.013333333,0.110565111,0.053191489
F10677,I,0.050410584,0,0.039848197,0.06557377,0,0.089271089,0.036954087
F10678,I,0.259580292,0.071428571,0.168880455,0.278688525,0.053333333,0.416871417,0.234042553
F10679,I,0.221715328,0.053571429,0.166034156,0.180327869,0.053333333,0.38001638,0.172452408
F10680,I,0.07915146,0.008928571,0.021821632,0.06557377,0,0.142506143,0.08118701
F10681,I,0.210310219,0.0625,0.15370019,0.262295082,0.033333333,0.372645373,0.155095185
F10682,D,0.13435219,0.035714286,0.070208729,0.278688525,0.046666667,0.300573301,0.06718925
F10683,D,0.021669708,0,0.019924099,0.016393443,0,0.014742015,0.030795073
F10684,I,0.615191606,0.366071429,0.400379507,0.590163934,0.266666667,0.755937756,0.691489362
F10685,I,0.036268248,0.008928571,0.030360531,0.098360656,0.006666667,0.048321048,0.033594625
F10686,I,0.045164234,0.017857143,0.036053131,0.06557377,0.02,0.104832105,0.01287794
F10688,I,0.108804745,0.026785714,0.04743833,0.163934426,0.02,0.194103194,0.097424412
F10689,D,0.181797445,0.035714286,0.111005693,0.229508197,0.026666667,0.346437346,0.131578947
F10690,I,0.142563869,0.044642857,0.05313093,0.147540984,0.02,0.295659296,0.106942889
F10691,I,0.081660584,0.035714286,0.036053131,0.098360656,0.02,0.205569206,0.031354983
F10694,I,0.100136861,0.026785714,0.037001898,0.147540984,0.02,0.185094185,0.089025756
F10695,I,0.149635036,0.008928571,0.080645161,0.098360656,0.006666667,0.246519247,0.146696529
F10696,D,0.187956204,0.053571429,0.113851992,0.229508197,0.046666667,0.346437346,0.142217245
F10697,I,0.120894161,0.026785714,0.030360531,0.114754098,0.04,0.207207207,0.128219485
F10698,D,0.06044708,0.017857143,0.034155598,0.114754098,0.02,0.137592138,0.02743561
F10700,I,0.093293796,0.017857143,0.080645161,0.131147541,0.02,0.153972154,0.068868981
F10701,D,0.127965328,0.026785714,0.074952562,0.081967213,0,0.280917281,0.073348264
F10702,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F10703,I,0.103786496,0.026785714,0.040796964,0.147540984,0.02,0.190827191,0.091825308
F10704,I,0.348768248,0.232142857,0.326375712,0.540983607,0.293333333,0.469287469,0.284994401
F10705,I,0.101961679,0.008928571,0.054079696,0.147540984,0.02,0.203112203,0.072228443
F10706,I,0.03649635,0.008928571,0.013282732,0.114754098,0.006666667,0.064701065,0.032474804
F10707,I,0.083485401,0,0.05313093,0.098360656,0.013333333,0.145782146,0.069428891
F10708,I,0.245666058,0.0625,0.185009488,0.245901639,0.053333333,0.37018837,0.223964166
F10709,I,0.13024635,0.026785714,0.052182163,0.213114754,0.033333333,0.238329238,0.114221725
F10712,D,0.108804745,0.071428571,0.095825427,0.213114754,0.1,0.183456183,0.064949608
F10714,I,0.350821168,0.214285714,0.074003795,0.196721311,0.166666667,0.390663391,0.516237402
F10715,I,0.191605839,0.178571429,0.155597723,0.163934426,0.04,0.30958231,0.146696529
F10716,I,0.060675182,0,0.036053131,0.049180328,0.006666667,0.114660115,0.047032475
F10717,I,0.054060219,0.0625,0.036053131,0.098360656,0.033333333,0.113022113,0.024076148
F10718,I,0.056113139,0.044642857,0.033206831,0.049180328,0.02,0.105651106,0.039753639
F10719,I,0.048585766,0.053571429,0.048387097,0.180327869,0.053333333,0.065520066,0.031914894
F10720,I,0.008439781,0.017857143,0.003795066,0.016393443,0.006666667,0.013923014,0.006718925
F10721,I,0.505018248,0.357142857,0.339658444,0.573770492,0.2,0.656019656,0.531914894
F10722,I,0.520757299,0.526785714,0.333017078,0.524590164,0.193333333,0.628992629,0.584546473
F10723,I,0.122718978,0.178571429,0.104364326,0.262295082,0.04,0.171171171,0.099104143
F10724,I,0.229927007,0.053571429,0.059772296,0.163934426,0.046666667,0.265356265,0.334826428
F10726,I,0.131386861,0.044642857,0.104364326,0.31147541,0.066666667,0.239148239,0.078387458
F10727,I,0.405793796,0.491071429,0.428842505,0.62295082,0.34,0.528255528,0.301231803
